Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
A.J. Greer,,,,,,,,,,,,,,,
Aaron Downey,0.059,,,,,,,,,,,,,,
Aaron Gagnon,,,,,,,,,,,,,,,
Aaron Palushaj,,,,,0.130,,,,,,,,,,
Aaron Volpatti,,,,,,0.074,0.060,,,,,,,,
Aaron Voros,0.099,0.097,0.084,,,,,,,,,,,,
Adam Beckman,,,,,,,,,,,,,,,
Adam Berti,,,,,,,,,,,,,,,
Adam Brooks,,,,,,,,,,,,,,,
Adam Burish,0.090,0.161,,0.108,0.108,0.087,,,,,,,,,
Adam Cracknell,,,,,,,,,0.112,0.118,,,,,
Adam Erne,,,,,,,,,,,,0.096,0.099,0.113,0.108
Adam Gaudette,,,,,,,,,,,,0.086,0.095,0.152,0.127
Adam Hall,0.091,0.125,,0.160,0.116,0.096,0.090,,,,,,,,
Adam Henrique,,,,,0.095,0.098,0.093,0.103,0.097,0.099,0.096,0.083,0.133,0.099,0.134
Adam Johnson,,,,,,,,,,,,,,,
Adam Lowry,,,,,,,,0.097,0.077,0.095,0.107,0.099,0.102,0.103,0.100
Adam Mair,0.094,0.097,0.107,0.102,,,,,,,,,,,
Adam Payerl,,,,,,,,,,,,,,,
Adam Pineault,,,,,,,,,,,,,,,
Adam Raska,,,,,,,,,,,,,,,
Adam Ruzicka,,,,,,,,,,,,,,,
Adrian Kempe,,,,,,,,,,,0.107,0.101,0.119,0.108,0.160
Akim Aliu,,,,,,,,,,,,,,,
Alan Quine,,,,,,,,,,0.111,,,,,
Aleksander Barkov,,,,,,,0.096,0.096,0.130,0.112,0.138,0.116,0.127,0.159,0.159
Aleksi Heponiemi,,,,,,,,,,,,,,,
Aleksi Saarela,,,,,,,,,,,,,,,
Ales Hemsky,0.135,0.139,,0.115,0.116,0.130,0.124,0.143,0.157,,,,,,
Ales Kotalik,0.146,0.166,0.160,,,,,,,,,,,,
Alex Barre-Boulet,,,,,,,,,,,,,,,
Alex Barré-Boulet,,,,,,,,,,,,,,,
Alex Belzile,,,,,,,,,,,,,,,
Alex Broadhurst,,,,,,,,,,,,,,,
Alex Chiasson,,,,,,,0.096,0.098,0.090,0.099,0.069,0.087,0.096,0.087,0.109
Alex DeBrincat,,,,,,,,,,,0.146,0.142,0.165,0.138,0.148
Alex Formenton,,,,,,,,,,,,,,,0.133
Alex Foster,,,,,,,,,,,,,,,
Alex Friesen,,,,,,,,,,,,,,,
Alex Frolov,0.116,0.101,0.118,0.125,,,,,,,,,,,
Alex Galchenyuk,,,,,,0.128,0.108,0.117,0.143,0.099,0.124,0.110,0.104,0.134,0.108
Alex Iafallo,,,,,,,,,,,0.117,0.095,0.104,0.110,0.142
Alex Khokhlachev,,,,,,,,,,,,,,,
Alex Killorn,,,,,,0.136,0.124,0.112,0.104,0.122,0.125,0.137,0.110,0.119,0.106
Alex Kovalev,0.130,0.132,0.114,0.113,,,,,,,,,,,
Alex Newhook,,,,,,,,,,,,,,,0.115
Alex Nylander,,,,,,,,,,,,,0.127,,
Alex Ovechkin,0.225,0.259,0.221,0.201,0.177,0.182,0.205,0.194,0.202,0.178,0.183,0.167,0.205,0.174,0.168
Alex Steeves,,,,,,,,,,,,,,,
Alex Tanguay,0.091,0.084,0.073,0.073,0.062,0.056,,0.066,0.059,,,,,,
Alex Tuch,,,,,,,,,,,0.135,0.144,0.164,0.161,0.165
Alex Turcotte,,,,,,,,,,,,,,,
Alex Wennberg,,,,,,,,,,,,,,0.081,0.061
Alexander Barabanov,,,,,,,,,,,,,,,0.079
Alexander Burmistrov,,,,0.098,0.100,0.088,,,0.086,0.058,,,,,
Alexander Chmelevski,,,,,,,,,,,,,,,
Alexander Holtz,,,,,,,,,,,,,,,
Alexander Kerfoot,,,,,,,,,,,0.069,0.103,0.089,0.089,0.098
Alexander Nikulin,,,,,,,,,,,,,,,
Alexander Nylander,,,,,,,,,,,,,,,
Alexander Radulov,0.142,,,,,,,,,0.111,0.122,0.142,0.111,,0.084
Alexander Semin,0.158,0.210,0.194,0.167,0.145,0.154,0.153,0.101,,,,,,,
Alexander Steen,0.139,0.119,0.149,0.143,0.178,0.159,0.141,0.138,0.119,0.077,0.117,0.117,0.100,,
Alexander True,,,,,,,,,,,,,,,
Alexander Vasyunov,,,,,,,,,,,,,,,
Alexander Volkov,,,,,,,,,,,,,,0.087,
